165;0;;;;;;;;;;165;83;;;;;;;
166;0;;;;;;;;;;166;3;;;;;;;
167;0;;;;;;;;;;167;30;;;;;;;
168;0;;;;;;;;;;168;12;;;;;;;
169;0;;;;;;;;;;169;2;;;;;;;
170;0;;;;;;;;;;170;0;;;;;;;
171;0;;;;;;;;;;171;3;;;;;;;
172;0;;;;;;;;;;172;28;;;;;;;
173;0;;;;;;;;;;173;35;;;;;;;
174;0;;;;;;;;;;174;33;;;;;;;
175;0;;;;;;;;;;175;198;;;;;;;
176;0;;;;;;;;;;176;40;;;;;;;
177;0;;;;;;;;;;177;233;;;;;;;
178;0;;;;;;;;;;178;210;;;;;;;
179;0;;;;;;;;;;179;107;;;;;;;
180;0;;;;;;;;;;180;93;;;;;;;
181;0;;;;;;;;;;181;11;;;;;;;
182;0;;;;;;;;;;182;65;;;;;;;
183;0;;;;;;;;;;183;63;;;;;;;
184;0;;;;;;;;;;184;73;;;;;;;
185;0;;;;;;;;;;185;48;;;;;;;
186;0;;;;;;;;;;186;37;;;;;;;
187;0;;;;;;;;;;187;42;;;;;;;
188;0;;;;;;;;;;188;12;;;;;;;
189;0;;;;;;;;;;189;34;;;;;;;
190;0;;;;;;;;;;190;28;;;;;;;
191;0;;;;;;;;;;191;36;;;;;;;
192;0;;;;;;;;;;192;32;;;;;;;
193;0;;;;;;;;;;193;29;;;;;;;
194;0;;;;;;;;;;194;34;;;;;;;
195;0;;;;;;;;;;195;5;;;;;;;
196;0;;;;;;;;;;196;41;;;;;;;
197;0;;;;;;;;;;197;47;;;;;;;
198;0;;;;;;;;;;198;37;;;;;;;
199;0;;;;;;;;;;199;38;;;;;;;
200;0;;;;;;;;;;200;53;;;;;;;
201;0;;;;;;;;;;201;49;;;;;;;
202;0;;;;;;;;;;202;5;;;;;;;
203;0;;;;;;;;;;203;46;;;;;;;
204;0;;;;;;;;;;204;49;;;;;;;
205;0;;;;;;;;;;205;42;;;;;;;
206;0;;;;;;;;;;206;38;;;;;;;
207;0;;;;;;;;;;207;29;;;;;;;
208;0;;;;;;;;;;208;33;;;;;;;
209;0;;;;;;;;;;209;2;;;;;;;
210;0;;;;;;;;;;210;33;;;;;;;
211;0;;;;;;;;;;211;39;;;;;;;
212;0;;;;;;;;;;212;42;;;;;;;
213;0;;;;;;;;;;213;49;;;;;;;
214;0;;;;;;;;;;214;72;;;;;;;
215;0;;;;;;;;;;215;96;;;;;;;
216;0;;;;;;;;;;216;0;;;;;;;
217;0;;;;;;;;;;217;80;;;;;;;
218;0;;;;;;;;;;218;40;;;;;;;
219;0;;;;;;;;;;219;32;;;;;;;
220;0;;;;;;;;;;220;34;;;;;;;
221;0;;;;;;;;;;221;22;;;;;;;
222;0;;;;;;;;;;222;29;;;;;;;
223;0;;;;;;;;;;223;29;;;;;;;
224;0;;;;;;;;;;224;2;;;;;;;
225;0;;;;;;;;;;225;19;;;;;;;
226;0;;;;;;;;;;226;24;;;;;;;
227;0;;;;;;;;;;227;22;;;;;;;
228;0;;;;;;;;;;228;17;;;;;;;
229;0;;;;;;;;;;229;16;;;;;;;
230;0;;;;;;;;;;230;16;;;;;;;
231;0;;;;;;;;;;231;0;;;;;;;
232;0;;;;;;;;;;232;13;;;;;;;
233;0;;;;;;;;;;233;31;;;;;;;
234;0;;;;;;;;;;234;38;;;;;;;
235;0;;;;;;;;;;235;57;;;;;;;
236;0;;;;;;;;;;236;36;;;;;;;
237;0;;;;;;;;;;237;14;;;;;;;
238;0;;;;;;;;;;238;12;;;;;;;
239;0;;;;;;;;;;239;3;;;;;;;
240;0;;;;;;;;;;240;4;;;;;;;
241;0;;;;;;;;;;241;2;;;;;;;
242;0;;;;;;;;;;242;1;;;;;;;
243;0;;;;;;;;;;243;2;;;;;;;
244;0;;;;;;;;;;244;1;;;;;;;
245;0;;;;;;;;;;245;3;;;;;;;
246;0;;;;;;;;;;246;0;;;;;;;
247;0;;;;;;;;;;247;0;;;;;;;
248;0;;;;;;;;;;248;0;;;;;;;
249;0;;;;;;;;;;249;0;;;;;;;
250;0;;;;;;;;;;250;1;;;;;;;
251;0;;;;;;;;;;251;0;;;;;;;
252;0;;;;;;;;;;252;0;;;;;;;
253;0;;;;;;;;;;253;4;;;;;;;
254;0;;;;;;;;;;254;1;;;;;;;
255;2;;;;;;;;;;255;2;;;;;;;
